"ID","X","Y","City","Date Collected","Nightly Price","Monthly Price","Neighborhood","Room Type","Street","Units","URL","User URL"
"air2250528",-90.068205548477,29.971715927854,"New Orleans","2015-08-11T16:30:25.494Z",99,2772,"Seventh Ward","Private room","North Robertson Street",3,"http://airbnb.com/rooms/2250528",""
"air2181859",-90.068945677711,29.972073952075,"New Orleans","2015-08-11T16:30:25.494Z",89,2492,"Seventh Ward","Private room","North Robertson Street",3,"http://airbnb.com/rooms/2181859",""
"air311317",-90.061139124329,29.959185826064,"New Orleans","2015-08-31T06:15:01.545Z",119,3332,"French Quarter","Entire home/apt","Ursulines Ave",1,"http://airbnb.com/rooms/311317","http://airbnb.com/users/show/7670371"
"air927505",-90.060597395804,29.96281594083,"New Orleans","2015-08-31T06:15:01.545Z",200,5600,"French Quarter","Entire home/apt","Chartres Street",1,"http://airbnb.com/rooms/927505","http://airbnb.com/users/show/4990921"
"air1061056",-90.060383422887,29.965548174434,"New Orleans","2015-08-11T16:30:25.494Z",250,3000,"MarignyBywater","Entire home/apt","Burgundy Street",3,"http://airbnb.com/rooms/1061056",""
"air983812",-90.063594320841,29.963571673913,"New Orleans","2015-08-31T06:15:01.545Z",125,3000,"French Quarter","Private room","Dauphine Street",1,"http://airbnb.com/rooms/983812","http://airbnb.com/users/show/5393613"
"air2166380",-90.063287890028,29.967942524208,"New Orleans","2015-08-31T06:15:01.545Z",215,2500,"Seventh Ward","Entire home/apt","Marais Street",1,"http://airbnb.com/rooms/2166380","http://airbnb.com/users/show/11054506"
"air767012",-90.061244656693,29.966905792909,"New Orleans","2015-08-31T06:15:01.545Z",80,2240,"MarignyBywater","Private room","Burgundy St",1,"http://airbnb.com/rooms/767012","http://airbnb.com/users/show/4045105"
"air3803727",-90.061810145945,29.96746148157,"New Orleans","2015-08-11T16:30:25.494Z",100,2800,"Seventh Ward","Entire home/apt","Henriette Delille Street",3,"http://airbnb.com/rooms/3803727",""
"air1121310",-90.052953407906,29.965201450133,"New Orleans","2015-08-31T06:15:01.545Z",235,6580,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/1121310","http://airbnb.com/users/show/4006393"
"air325110",-90.05522406323,29.964645025606,"New Orleans","2015-08-31T06:15:01.545Z",109,3052,"MarignyBywater","Private room","Mandeville St",1,"http://airbnb.com/rooms/325110","http://airbnb.com/users/show/214136"
"air373107",-90.048770926987,29.968254459615,"New Orleans","2015-08-31T06:15:01.545Z",250,7000,"MarignyBywater","Entire home/apt","N Rampart St",1,"http://airbnb.com/rooms/373107","http://airbnb.com/users/show/1695097"
"air1106501",-90.051296735048,29.970467465465,"New Orleans","2015-08-11T16:30:25.494Z",95,2660,"St ClaudeSt Roch","Entire home/apt","Saint Roch Avenue",3,"http://airbnb.com/rooms/1106501",""
"air2187705",-90.039190167666,29.968136250083,"New Orleans","2015-08-31T06:15:01.545Z",110,3080,"St ClaudeSt Roch","Private room","Louisa Street",1,"http://airbnb.com/rooms/2187705","http://airbnb.com/users/show/4220709"
"air1574802",-90.041292809095,29.966370046895,"New Orleans","2015-08-31T06:15:01.545Z",150,4200,"MarignyBywater","Entire home/apt","Piety Street",1,"http://airbnb.com/rooms/1574802","http://airbnb.com/users/show/8370420"
"air345394",-90.045006956838,29.964372592754,"New Orleans","2015-08-31T06:15:01.545Z",120,3360,"MarignyBywater","Entire home/apt","Clouet Street",1,"http://airbnb.com/rooms/345394","http://airbnb.com/users/show/1751871"
"air2041350",-90.038073117803,29.960683417418,"New Orleans","2015-08-31T06:15:01.545Z",300,3500,"MarignyBywater","Entire home/apt","Alvar Street",1,"http://airbnb.com/rooms/2041350","http://airbnb.com/users/show/2339252"
"air864252",-90.069784757865,29.937012852798,"New Orleans","2015-08-11T16:30:25.494Z",115,1700,"Lower Garden District","Private room","Annunciation Street",3,"http://airbnb.com/rooms/864252",""
"air1174901",-90.032696498515,29.960463104506,"New Orleans","2015-08-17T01:15:01.794Z",130,1800,"MarignyBywater","Entire home/apt","Poland Avenue",2,"http://airbnb.com/rooms/1174901","http://airbnb.com/users/show/4163388"
"air719226",-90.082180111525,29.979837916808,"New Orleans","2015-08-31T06:15:01.545Z",50,550,"Fairgrounds","Entire home/apt","Maurepas Street",1,"http://airbnb.com/rooms/719226","http://airbnb.com/users/show/3710725"
"air699012",-90.079489711523,29.980026584433,"New Orleans","2015-08-31T06:15:01.545Z",85,1600,"Fairgrounds","Entire home/apt","Ponce De Leon St",1,"http://airbnb.com/rooms/699012","http://airbnb.com/users/show/3583944"
"air910912",-90.083081429515,29.980473130338,"New Orleans","2015-08-31T06:15:01.545Z",300,8400,"Bayou St John","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/910912","http://airbnb.com/users/show/4887507"
"air1717537",-90.077672468611,29.978253266616,"New Orleans","2015-08-31T06:15:01.545Z",175,4900,"Fairgrounds","Entire home/apt","Crete Street",1,"http://airbnb.com/rooms/1717537","http://airbnb.com/users/show/9032111"
"air66972",-90.081435419741,29.975901926958,"New Orleans","2015-08-31T06:15:01.545Z",120,2100,"Bayou St John","Entire home/apt","Ursulines Ave",1,"http://airbnb.com/rooms/66972","http://airbnb.com/users/show/329415"
"air2721458",-90.081840812411,29.976115081804,"New Orleans","2015-08-11T16:30:25.494Z",169,4732,"Bayou St John","Entire home/apt","North Dupre Street",3,"http://airbnb.com/rooms/2721458",""
"air2386392",-90.104478551915,29.979725054397,"New Orleans","2015-08-31T06:15:01.545Z",99,2772,"Mid City","Private room","North Murat Street",1,"http://airbnb.com/rooms/2386392","http://airbnb.com/users/show/3302676"
"air879134",-90.08599007753,29.923951289614,"New Orleans","2015-08-31T06:15:01.545Z",450,12600,"Irish Channel","Entire home/apt","Pleasant Street",1,"http://airbnb.com/rooms/879134","http://airbnb.com/users/show/3946231"
"air2262272",-90.106017438905,29.923573179625,"New Orleans","2015-08-31T06:15:01.545Z",275,7700,"Uptown","Entire home/apt","Bordeaux Street",1,"http://airbnb.com/rooms/2262272","http://airbnb.com/users/show/2788172"
"air2319911",-90.117826724228,29.922120272515,"New Orleans","2015-08-31T06:15:01.545Z",125,2145,"Uptown","Entire home/apt","Nashville Avenue",1,"http://airbnb.com/rooms/2319911","http://airbnb.com/users/show/11847655"
"air789399",-90.130578662366,29.944800742617,"New Orleans","2015-08-31T06:15:01.545Z",67,1876,"East Carrollton","Private room","S Carrollton Ave",1,"http://airbnb.com/rooms/789399","http://airbnb.com/users/show/3240335"
"air3637728",-90.1289872167,29.941616868167,"New Orleans","2015-08-11T16:30:25.494Z",69,1932,"East Carrollton","Entire home/apt","Hillary Street",3,"http://airbnb.com/rooms/3637728",""
"air2356156",-90.132742430024,29.932577945269,"New Orleans","2015-08-31T06:15:01.545Z",175,4900,"Uptown","Entire home/apt","Lowerline Street",1,"http://airbnb.com/rooms/2356156","http://airbnb.com/users/show/12031586"
"air2785481",-90.125705299905,29.954356477904,"New Orleans","2015-08-31T06:15:01.545Z",60,1680,"Riverbend","Private room","Sycamore Place",1,"http://airbnb.com/rooms/2785481","http://airbnb.com/users/show/14248800"
"air268386",-90.086802983228,29.933939072873,"New Orleans","2015-08-31T06:15:01.545Z",90,3000,"Central City","Private room","Baronne Street",1,"http://airbnb.com/rooms/268386","http://airbnb.com/users/show/1406717"
"air2473628",-90.075298764568,29.952619536827,"New Orleans","2015-08-11T16:30:25.494Z",400,11200,"Central Business District","Entire home/apt","Decatur st",3,"http://airbnb.com/rooms/2473628",""
"air42992",-90.066652432859,29.954418035296,"New Orleans","2015-08-13T19:34:50.944Z",165,4620,"French Quarter","Entire home/apt","Chartres St",4,"http://airbnb.com/rooms/42992","http://airbnb.com/users/show/6534205"
"air1877735",-90.059540470963,29.967146654903,"New Orleans","2015-09-01T06:15:01.536Z",75,2000,"MarignyBywater","Private room","Frenchmen Street",1,"http://airbnb.com/rooms/1877735","http://airbnb.com/users/show/437783"
"air183207",-90.059949243807,29.967409649237,"New Orleans","2015-09-01T06:15:01.536Z",75,2000,"MarignyBywater","Private room","Frenchmen St",1,"http://airbnb.com/rooms/183207","http://airbnb.com/users/show/437783"
"air3363895",-90.058545814955,29.966610648375,"New Orleans","2015-08-11T16:30:25.494Z",99,2772,"MarignyBywater","Private room","North Rampart Street",3,"http://airbnb.com/rooms/3363895",""
"air4568215",-90.058642211603,29.966627892442,"New Orleans","2015-09-01T06:15:01.536Z",800,12000,"MarignyBywater","Entire home/apt","Touro Street",2,"http://airbnb.com/rooms/4568215","http://airbnb.com/users/show/20627474"
"air2670634",-90.064771419241,29.96678456665,"New Orleans","2015-09-01T06:15:01.536Z",179,2499,"Treme","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/2670634","http://airbnb.com/users/show/13670905"
"air325106",-90.054885187017,29.965307710671,"New Orleans","2015-09-01T06:15:01.536Z",99,2772,"MarignyBywater","Private room","Mandeville St",1,"http://airbnb.com/rooms/325106","http://airbnb.com/users/show/214136"
"air325105",-90.055104402193,29.965740196918,"New Orleans","2015-09-01T06:15:01.536Z",99,2772,"MarignyBywater","Private room","Mandeville St",1,"http://airbnb.com/rooms/325105","http://airbnb.com/users/show/214136"
"air3057920",-90.04273390635,29.962051120966,"New Orleans","2015-09-01T06:15:01.536Z",180,3700,"MarignyBywater","Entire home/apt","Louisa Street",1,"http://airbnb.com/rooms/3057920","http://airbnb.com/users/show/4575123"
"air695248",-90.069685035155,29.939473506319,"New Orleans","2015-08-11T16:30:25.494Z",115,3220,"Lower Garden District","Private room","Annunciation Street",3,"http://airbnb.com/rooms/695248",""
"air2751638",-90.108628386322,30.011457648174,"New Orleans","2015-09-01T06:15:01.536Z",199,2300,"Lakeview","Entire home/apt","Louis Xiv Street",1,"http://airbnb.com/rooms/2751638","http://airbnb.com/users/show/14076097"
"air872905",-90.096333686326,29.980147939844,"New Orleans","2015-09-01T06:15:01.536Z",110,1500,"City Park","Entire home/apt","Orleans Avenue",1,"http://airbnb.com/rooms/872905","http://airbnb.com/users/show/4606010"
"air826811",-90.095044974028,29.980539677066,"New Orleans","2015-09-01T06:15:01.536Z",125,3500,"City Park","Entire home/apt","N Carrollton Ave",1,"http://airbnb.com/rooms/826811","http://airbnb.com/users/show/3599755"
"air927954",-90.085959353696,29.919137116923,"New Orleans","2015-09-01T06:15:01.536Z",100,2000,"Irish Channel","Private room","Chippewa Street",1,"http://airbnb.com/rooms/927954","http://airbnb.com/users/show/4993714"
"air277071",-90.085197021668,29.922020516167,"New Orleans","2015-09-01T06:15:01.536Z",90,1500,"Irish Channel","Private room","Annunciation St",1,"http://airbnb.com/rooms/277071","http://airbnb.com/users/show/1447895"
"air1004290",-90.095407255854,29.969723336086,"New Orleans","2015-08-11T16:30:25.494Z",125,1000,"Mid City","Private room","Cleveland Avenue",3,"http://airbnb.com/rooms/1004290","http://airbnb.com/users/show/5338600"
"air2315660",-90.103806037877,29.941762567865,"New Orleans","2015-09-01T06:15:01.536Z",300,8400,"Broadmoor","Entire home/apt","Napoleon Avenue",1,"http://airbnb.com/rooms/2315660","http://airbnb.com/users/show/11800706"
"air3852736",-90.105457588233,29.944715236508,"New Orleans","2015-09-01T06:15:01.536Z",80,2240,"Broadmoor","Private room","Upperline Street",1,"http://airbnb.com/rooms/3852736","http://airbnb.com/users/show/13496993"
"air2917473",-90.086525526471,29.933100466841,"New Orleans","2015-09-01T06:15:01.536Z",75,1700,"Central City","Private room","Washington Avenue",1,"http://airbnb.com/rooms/2917473","http://airbnb.com/users/show/14898734"
"air2229529",-90.084944990958,29.933957676678,"New Orleans","2015-09-01T06:15:01.536Z",50,1400,"Central City","Shared room","Jackson Avenue",1,"http://airbnb.com/rooms/2229529","http://airbnb.com/users/show/8937554"
"air812536",-90.083632090726,29.933350887398,"New Orleans","2015-09-01T06:15:01.536Z",245,2900,"Central City","Entire home/apt","Jackson Ave",1,"http://airbnb.com/rooms/812536","http://airbnb.com/users/show/4271460"
"air1909291",-90.075183884671,29.942918122266,"New Orleans","2015-09-01T06:15:01.536Z",85,2380,"Central City","Private room","Melpomene Street",1,"http://airbnb.com/rooms/1909291","http://airbnb.com/users/show/9401389"
"air4504253",-90.065340862209,29.968621196263,"New Orleans","2015-08-11T16:30:25.494Z",80,2240,"Seventh Ward","Private room","Columbus Street",2,"http://airbnb.com/rooms/4504253","http://airbnb.com/users/show/10820619"
"air828478",-90.069050273875,29.960268626496,"New Orleans","2015-09-01T06:15:01.536Z",250,5000,"French Quarter","Entire home/apt","Burgundy St",1,"http://airbnb.com/rooms/828478","http://airbnb.com/users/show/4009640"
"air3625834",-90.058522700957,29.963277603085,"New Orleans","2015-09-01T06:15:01.536Z",195,5460,"MarignyBywater","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/3625834","http://airbnb.com/users/show/9632192"
"air2412909",-90.064883207432,29.968114837548,"New Orleans","2015-09-01T06:15:01.536Z",700,19600,"Seventh Ward","Entire home/apt","Marais Street",1,"http://airbnb.com/rooms/2412909","http://airbnb.com/users/show/10621726"
"air2564742",-90.06212974967,29.964273618799,"New Orleans","2015-08-11T16:30:25.494Z",125,2200,"Seventh Ward","Private room","Barracks street  727  Between Royal St &  Bourbon St",3,"http://airbnb.com/rooms/2564742",""
"air3513226",-90.050250577101,29.964121523582,"New Orleans","2015-09-01T06:15:01.536Z",125,1800,"MarignyBywater","Entire home/apt","Port Street",1,"http://airbnb.com/rooms/3513226","http://airbnb.com/users/show/17689150"
"air1688104",-90.039548184101,29.965787673192,"New Orleans","2015-08-11T16:30:25.494Z",115,3220,"MarignyBywater","Entire home/apt","Saint Claude Avenue",3,"http://airbnb.com/rooms/1688104",""
"air2710005",-90.041879680989,29.96401087685,"New Orleans","2015-09-01T06:15:01.536Z",100,2800,"MarignyBywater","Private room","Desire Street",1,"http://airbnb.com/rooms/2710005","http://airbnb.com/users/show/13868190"
"air2082916",-90.051256632308,29.951152585062,"New Orleans","2015-09-01T06:15:01.536Z",169,4732,"Algiers","Entire home/apt","Bermuda Street",1,"http://airbnb.com/rooms/2082916","http://airbnb.com/users/show/3018143"
"air3552579",-90.034536435692,29.960884027541,"New Orleans","2015-09-01T06:15:01.536Z",60,1150,"","Private room","Mazant Street New Orleans",1,"http://airbnb.com/rooms/3552579","http://airbnb.com/users/show/17884272"
"air2660517",-90.035498004245,29.962827552323,"New Orleans","2015-08-11T16:30:25.494Z",195,5460,"MarignyBywater","Entire home/apt","Bartholomew Street",3,"http://airbnb.com/rooms/2660517",""
"air3430361",-90.036637176797,29.966564616104,"New Orleans","2015-08-11T16:30:25.494Z",159,4452,"MarignyBywater","Entire home/apt","Independence Street",3,"http://airbnb.com/rooms/3430361",""
"air1876437",-90.03817314893,29.97433913669,"New Orleans","2015-09-01T06:15:01.536Z",50,1100,"St ClaudeSt Roch","Private room","Desire Street",1,"http://airbnb.com/rooms/1876437","http://airbnb.com/users/show/9773589"
"air429284",-90.056193234367,29.976452271556,"New Orleans","2015-09-01T06:15:01.536Z",50,1400,"St ClaudeSt Roch","Shared room","N Prieur Street",1,"http://airbnb.com/rooms/429284","http://airbnb.com/users/show/2133649"
"air427928",-90.073926987831,29.979713237759,"New Orleans","2015-09-01T06:15:01.536Z",250,7000,"Fairgrounds","Entire home/apt","North Broad Street",1,"http://airbnb.com/rooms/427928","http://airbnb.com/users/show/2103275"
"air3969289",-90.08234485465,30.013448252773,"New Orleans","2015-08-11T16:30:25.494Z",199,5572,"Filmore","Entire home/apt","Crescent Street",1,"http://airbnb.com/rooms/3969289","http://airbnb.com/users/show/20571025"
"air4015644",-90.077443097363,29.975922337706,"New Orleans","2015-09-01T06:15:01.536Z",499,13972,"Fairgrounds","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/4015644","http://airbnb.com/users/show/1610869"
"air4369423",-90.080662388884,29.976517286031,"New Orleans","2015-08-11T16:30:25.494Z",125,3500,"Bayou St John","Entire home/apt","Ursulines Avenue",3,"http://airbnb.com/rooms/4369423",""
"air931412",-90.084441455307,29.918944287475,"New Orleans","2015-09-01T06:15:01.536Z",125,2200,"Irish Channel","Entire home/apt","Chippewa Street",1,"http://airbnb.com/rooms/931412","http://airbnb.com/users/show/4993714"
"air3145166",-90.124239777339,29.943133464081,"New Orleans","2015-09-01T06:15:01.536Z",139,2000,"Uptown","Private room","Lowerline Street",1,"http://airbnb.com/rooms/3145166","http://airbnb.com/users/show/15967427"
"air2410479",-90.135284131678,29.933342679433,"New Orleans","2015-09-01T06:15:01.536Z",100,2800,"Riverbend","Entire home/apt","Millaudon Street",1,"http://airbnb.com/rooms/2410479","http://airbnb.com/users/show/12305030"
"air4008104",-90.130438268208,29.952467317177,"New Orleans","2015-09-01T06:15:01.536Z",80,2240,"Riverbend","Entire home/apt","Jeannette Street",1,"http://airbnb.com/rooms/4008104","http://airbnb.com/users/show/20782842"
"air975821",-90.094753626317,29.971742148419,"New Orleans","2015-09-01T06:15:01.536Z",225,2465,"Mid City","Entire home/apt","Cleveland Avenue",1,"http://airbnb.com/rooms/975821","http://airbnb.com/users/show/5338600"
"air959286",-90.103470561904,29.948258872379,"New Orleans","2015-09-01T06:15:01.536Z",60,1680,"Broadmoor","Private room","South Broad Street",1,"http://airbnb.com/rooms/959286","http://airbnb.com/users/show/2156820"
